"","Ants","Bilberry","Crowberry","Lingonberry","Moose"
"53",0.0696087328515788,0.513260055047301,0.112290617334937,0.264310250726982,0.0405303440392007
"54",0.0642950211969046,0.502499663455275,0.104922292329311,0.284582811865917,0.0437002111525933
"55",0.0637553983145294,0.515356900470418,0.103772281417308,0.276176856154084,0.0409385636436595
"56",0.0568139148053316,0.508431697708512,0.146069397213409,0.240638272553933,0.0480467177188152
"57",0.0638308359496544,0.550006586885341,0.120738378459013,0.218521978767455,0.0469022199385363
"58",0.0732145450420017,0.506161463576367,0.105935829762367,0.276436483976634,0.0382516776426305
"59",0.0641507741050751,0.542027680243261,0.106085058655826,0.244886374732435,0.0428501122634026
"60",0.0667938468144106,0.501987936718947,0.113287228574267,0.279012041391639,0.0389189465007365
"61",0.0580382759538231,0.523447320388914,0.100312515896507,0.273314872661862,0.0448870150988937
"62",0.0687106871206124,0.508675662158033,0.11437320754635,0.266001452291605,0.0422389908833996
"63",0.0615131279325736,0.53561963419738,0.112647726930936,0.249855407783226,0.0403641031558843
"64",0.0584041102715608,0.514065160584302,0.0990570203604231,0.282564900610741,0.0459088081729735
"65",0.0700517321343336,0.523546244173317,0.128698528707853,0.239872059630593,0.0378314353539038
"66",0.0722068062740963,0.514446500150058,0.140843288860889,0.232282104074974,0.0402213006399823
"67",0.0679685810562756,0.49641255962504,0.11173317448596,0.282482411560489,0.0414032732722356
"68",0.0556298703576837,0.493152359543422,0.104950642047221,0.299641608540873,0.0466255195108001
"69",0.0657718291128929,0.52502780117606,0.0860856485099234,0.277680801310611,0.0454339198905132
"70",0.0682236356832508,0.472325740250138,0.117096573880589,0.30260673601066,0.0397473141753619
"71",0.0692277551637104,0.501445510349491,0.102384567647608,0.287077352478287,0.0398648143609032
"72",0.0586313893429308,0.498810152623905,0.0802021972620279,0.316263956128318,0.0460923046428189
"73",0.0749942439676337,0.498579013281338,0.0887331982369443,0.29814957605322,0.0395439684608644
"74",0.06452759696978,0.517126988233975,0.0955678491444931,0.278356599837179,0.0444209658145727
"75",0.060277252114821,0.508008582185312,0.103593300495767,0.284669262745889,0.0434516024582119
"76",0.0691646712631139,0.518723619605748,0.121247726525493,0.252313201737214,0.0385507808684313
"77",0.0604324021183441,0.515228902438026,0.117109709341149,0.263039506935457,0.0441894791670249
"78",0.0773560901823657,0.514484292114587,0.0551976693858481,0.310968094405195,0.0419938539120041
"79",0.0668680361008614,0.515865364273582,0.0655305793391188,0.311161759576231,0.0405742607102068
"80",0.0677334840714495,0.525440063939615,0.110586361545029,0.255159987129797,0.0410801033141096
"81",0.0703214890308297,0.518629680121198,0.124296672691468,0.245465319359917,0.0412868387965877
"82",0.0638406670497228,0.509251179862126,0.138705325583703,0.247118279566817,0.0410845479376307
"83",0.065698965180723,0.504465844226036,0.115359544251134,0.274404909694969,0.0400707366471378
"84",0.0660768134796372,0.511357092436198,0.131135672852093,0.246547864176101,0.0448825570559716
"85",0.0684721251610946,0.504886498510432,0.107030126990065,0.280136945049649,0.039474304288759
"86",0.0733676473205569,0.50300861625895,0.130650227762988,0.250313929917208,0.0426595787402975
"87",0.0741714519679771,0.525653795808617,0.116721535143544,0.244254034203852,0.0391991828760094
"88",0.0642678549049149,0.529069290181167,0.107321697595421,0.252328632963487,0.04701252435501
"89",0.070187563829554,0.518572551907202,0.131158226154116,0.239209595970984,0.0408720621381445
"90",0.0646843988115971,0.485559612056641,0.0998109647826729,0.308026962007862,0.0419180623412275
"91",0.0751426628279935,0.513284299594209,0.109643090985158,0.260659394783845,0.0412705518087948
"92",0.061824273016229,0.506134155699794,0.110624651680446,0.277236537166909,0.0441803824366217
"93",0.0714194403651999,0.536739564643953,0.100668291639071,0.247609405482454,0.0435632978693221
"94",0.0648606485744424,0.520541277876293,0.101608846562853,0.267292185510408,0.0456970414760032
"95",0.0612408288136421,0.53254348449289,0.14008680456608,0.223540938594263,0.0425879435331258
"96",0.0626558303300701,0.521854117071023,0.109519035327659,0.262259471782617,0.0437115454886305
"97",0.0658729673537082,0.530103188954779,0.109380356302701,0.248626821014823,0.0460166663739885
"98",0.0638711365916996,0.505980941638891,0.105184045164192,0.282085102285012,0.0428787743202053
"99",0.0655620689901741,0.504588296562662,0.128675749383738,0.259659263842308,0.0415146212211173
"100",0.067928701187444,0.491198556375349,0.127783427660058,0.269050114620433,0.0440392001567156
"101",0.0605097127276126,0.522608549365318,0.122202001311235,0.24756883892828,0.0471108976675546
"102",0.0643557192510112,0.531159485207978,0.0992220871739983,0.262725789023367,0.0425369193436455
"103",0.0646832921165484,0.522995868623941,0.139335274243995,0.233131191355357,0.0398543736601586
"104",0.0646740601660255,0.501147453588349,0.0907542064145595,0.297467031160864,0.0459572486702009
"105",0.0578880623477887,0.525454482611919,0.10944992359092,0.261445840050758,0.0457616913986144
"106",0.0556769905265124,0.519127583604964,0.0920047053111414,0.281273068656331,0.0519176519010516
"107",0.0681420652865579,0.496935443784711,0.123853751154823,0.27276240583254,0.0383063339413682
"108",0.058737983218887,0.530856131838503,0.132427535730696,0.233194139409564,0.0447842098023488
"109",0.0604900314137811,0.495294982045957,0.133159715473572,0.267079691612387,0.0439755794543031
"110",0.0658049785470317,0.538067896549638,0.103071179742387,0.251893037552444,0.0411629076084998
"111",0.0657570559811791,0.495773024959239,0.104630469644553,0.293137807027379,0.0407016423876497
"112",0.0598991599864299,0.500348271292885,0.142219442955254,0.249262739613259,0.0482703861521721
"113",0.061304152794956,0.514652337331232,0.122931881611339,0.258241187243504,0.0428704410189687
"114",0.0598553684708931,0.520895602686936,0.117821197163433,0.252911882565155,0.0485159491135826
"115",0.0649494612886213,0.488561953653865,0.162877230282578,0.243107340797932,0.0405040139770042
"116",0.0533203940591051,0.5078405770634,0.124092358834936,0.263643057486425,0.0511036125561334
"117",0.0759318114314612,0.530914651652899,0.081838258591418,0.272935019761483,0.0383802585627384
"118",0.0666899238239971,0.511461334623302,0.113250549104283,0.265618179686317,0.0429800127621016
"119",0.0683051433315069,0.503216250985746,0.112743088335091,0.276471569433261,0.0392639479143952
"120",0.0606110845535139,0.523739485193183,0.10203115300957,0.27089773974639,0.0427205374973429
"121",0.0612767087128574,0.507723139116965,0.117556304826734,0.27268525594492,0.0407585913985233
"122",0.0687392481937189,0.496027485918139,0.125818803890242,0.268985104345843,0.0404293576520572
"123",0.0634863101951165,0.491199002250292,0.110698405211259,0.288802675339698,0.0458136070036345
"124",0.0623960584713007,0.493732984844265,0.0963462541859125,0.305121490398139,0.042403212100383
"125",0.0562245818103785,0.501855962246173,0.0868062515827201,0.309119600943676,0.0459936034170527
"126",0.0707406041669961,0.530277374863571,0.115196040199148,0.244884020201559,0.0389019605687261
"127",0.0610733321508905,0.505760733782204,0.101004994784712,0.288355946114322,0.0438049931678712
"128",0.0669733394791379,0.530326776627359,0.101910966995424,0.258387140451198,0.0424017764468804
"129",0.0661196754825793,0.510056990357156,0.102419183692574,0.279951116076927,0.0414530343907635
"130",0.0673412841845497,0.502399010218249,0.0965140506097542,0.293229472317112,0.0405161826703348
"131",0.0598715786336856,0.524102524110863,0.0997273221702621,0.273094250582642,0.0432043245025476
"132",0.0635260648891751,0.518597826496358,0.105556183668872,0.268994266640345,0.0433256583052492
"133",0.0614211784188258,0.515102852296509,0.103221516712928,0.274927037111222,0.0453274154605144
"134",0.0602604745023246,0.515607579931086,0.107398750943213,0.268697398659292,0.0480357959640838
"135",0.0613687312658429,0.528053136094866,0.11130278047177,0.254411667910417,0.0448636842571043
"136",0.0633762598658102,0.510890491497039,0.107973150049137,0.275551182142106,0.0422089164459079
"137",0.0690982002189883,0.518613757574878,0.0894693878336568,0.281472723434283,0.0413459309381942
"138",0.0620902959208208,0.531799709313857,0.102568993970444,0.262125958512835,0.0414150422820432
"139",0.0641675604365231,0.501579933747205,0.127497997637913,0.265142030611432,0.0416124775669272
"140",0.0604267892478645,0.523695236125244,0.119164769816439,0.25366218201782,0.0430510227926327
"141",0.07046781947102,0.531269600206361,0.152679774568398,0.206516271706675,0.0390665340475462
"142",0.0665488164664862,0.529268110649339,0.121748758289698,0.24004756299805,0.0423867515964265
"143",0.0591309982671611,0.515518830552245,0.100089864267579,0.279091098438663,0.046169208474352
"144",0.0692201225529223,0.519609417691001,0.089897681463122,0.279774602282724,0.0414981760102305
"145",0.0613728072955379,0.52794710230439,0.106638482233318,0.256351596781834,0.0476900113849201
"146",0.0661887387541455,0.507210117066661,0.127956127548301,0.257260325092679,0.0413846915382148
"147",0.0587427345406747,0.524426092738909,0.106731631509342,0.263553109212715,0.0465464319983589
"148",0.0656458890564121,0.517728785996581,0.14057317806061,0.231174293174412,0.0448778537119846
"149",0.0648664861540107,0.506650955847985,0.116221510806126,0.269785332810381,0.0424757143814973
"150",0.0747830006826164,0.496250712002367,0.118649449449925,0.275363149457006,0.0349536884080865
"151",0.0609995040474471,0.559785188025918,0.0981437312536473,0.23332457702386,0.0477469996491271
"152",0.0623882637017341,0.506408167704399,0.118402135802784,0.267201479563735,0.0455999532273477
"153",0.0672962793453469,0.506178701274145,0.121453701929884,0.264045199386028,0.0410261180645963
"154",0.0722557091905963,0.505617352499901,0.0820507596625445,0.301030361755653,0.0390458168913055
"155",0.0620146306982262,0.530009872337859,0.113784829027915,0.251541699981322,0.0426489679546767
"156",0.0660890725430254,0.508234757493665,0.106195406673768,0.278814098708002,0.0406666645815396
"157",0.0649200417663829,0.511829047571811,0.114160448641563,0.26293994097293,0.0461505210473131
"158",0.0630817639565642,0.507211782290378,0.102629355716692,0.281012458721429,0.0460646393149365
"159",0.0602326596265907,0.52287632497873,0.0899274229899801,0.280908230669643,0.046055361735056
"160",0.0613430248965052,0.525513100810826,0.0868315304555672,0.283591138326581,0.0427212055105205
"161",0.0613103637435885,0.528306876985181,0.093000183864628,0.272938204659324,0.044444370747279
"162",0.0602635627317638,0.510003948337776,0.102551352871755,0.28030162381887,0.0468795122398356
"163",0.0690383081302973,0.510291913535384,0.0912968511000332,0.286668809250827,0.0427041179834581
"164",0.0605571039746495,0.513837438017401,0.114415036197218,0.267693519162569,0.0434969026481628
"165",0.0674133198816115,0.53311323994625,0.103009598229616,0.254791427218457,0.0416724147240647
"166",0.0575923541774828,0.505959682918692,0.0818377565911958,0.309531180631445,0.0450790256811849
"167",0.0662494042095847,0.511229933294961,0.124001611228683,0.257353941372092,0.0411651098946793
"168",0.0697128376353653,0.537841514290207,0.0817619466719515,0.266682338547001,0.0440013628554749
"169",0.0691485069344959,0.518723318525815,0.108545782247878,0.262887767978791,0.0406946243130199
"170",0.0614059792038797,0.512695443312208,0.0980697865951999,0.284497471596974,0.0433313192917391
"171",0.0616920347064125,0.496292790752908,0.120942022841541,0.277501542682155,0.0435716090169837
"172",0.0680761531385635,0.532960779641134,0.122604464628846,0.235239191855344,0.0411194107361121
"173",0.0676217557982165,0.502672182909662,0.121891683017538,0.266722174655586,0.0410922036189977
"174",0.0593609173865554,0.519361455061036,0.135262415490353,0.239288993612773,0.0467262184492817
"175",0.0639036327503692,0.519617777208199,0.104797905580266,0.265607602977659,0.0460730814835067
"176",0.0615641949697934,0.512558023514242,0.0957658714444412,0.290960790604045,0.0391511194674781
"177",0.070011713447587,0.52746833934205,0.0954542556819023,0.265864102621446,0.0412015889070144
"178",0.0569961361713032,0.507329904526754,0.0998775480037557,0.288232414678454,0.0475639966197333
"179",0.0666448741720968,0.505209049219446,0.102570374991616,0.285767376900986,0.0398083247158558
"180",0.0648764737560001,0.492665016502818,0.124289464304207,0.276390896306213,0.0417781491307612
"181",0.0650244058066615,0.507524957218791,0.105693212935609,0.280950320642951,0.0408071033959874
"182",0.0710267507372597,0.509346359025065,0.132083424855756,0.249135582376338,0.0384078830055809
"183",0.0609669507510314,0.503922512905763,0.104355986049514,0.287763473740784,0.0429910765529078
"184",0.0525781743750397,0.502284464197059,0.119848739374234,0.27650353947856,0.048785082575107
"185",0.0616999722540174,0.516261496419679,0.0800817510645765,0.297776961739702,0.0441798185220245
"186",0.062354615276077,0.496907955596102,0.12016584685967,0.278534624114528,0.0420369581536224
"187",0.0596451635640163,0.518976658904305,0.0950774800184925,0.280662690173596,0.0456380073395898
"188",0.0657817796232078,0.509875838738639,0.110608095171363,0.276889730153667,0.0368445563131225
"189",0.0635454494337176,0.525162429672101,0.121920678280865,0.246234854647772,0.0431365879655446
"190",0.0630399592927623,0.518130123085372,0.0771623606711236,0.298249290922378,0.0434182660283645
"191",0.0670052117493617,0.523783917674621,0.103052108827906,0.264180747243322,0.0419780145047889
"192",0.0622693633979303,0.531105680457374,0.0662011081476859,0.293386778054013,0.0470370699429962
"193",0.0587306300683351,0.497315333263192,0.0925475603901654,0.303028020211161,0.0483784560671464
"194",0.0650119723140082,0.476936452266991,0.102446413211553,0.315585342964277,0.0400198192431702
"195",0.0586955553552973,0.49030145435736,0.140141368060479,0.268603644507534,0.0422579777193294
"196",0.0677940190283889,0.515335296810669,0.0976463031183654,0.282756915653463,0.0364674653891144
"197",0.0610297970805532,0.502332986141097,0.137808800417493,0.255142613174617,0.0436858031862403
"198",0.0591335230072575,0.503152685263129,0.109714001610849,0.284496938549615,0.0435028515691497
"199",0.0546970361345779,0.501982367468656,0.106527775785706,0.289251876741265,0.047540943869795
"200",0.0594632745074985,0.503693280251332,0.143576042985811,0.249661343063399,0.0436060591919592
"201",0.0714623028864961,0.513235914350338,0.0738009858643911,0.299444331986967,0.0420564649118077
"202",0.0590537913715605,0.555414678745127,0.146117215390702,0.195597096305097,0.0438172181875127
"203",0.0669611117161814,0.514878257845457,0.0976351381903124,0.280831442339469,0.0396940499085802
"204",0.0638129179010921,0.508885656619962,0.116413425856029,0.269704599051909,0.0411834005710076
"205",0.0642282786795437,0.511937136316699,0.118186383891208,0.264988814212168,0.0406593869003811
"206",0.0693589752944113,0.506790827118675,0.132218771186818,0.251698529023431,0.039932897376664
"207",0.0620644747182053,0.501494750142302,0.0989583917753629,0.294520113923634,0.0429622694404954
"208",0.0695054303679927,0.520398686588344,0.114035475276619,0.254783850048058,0.0412765577189864
"209",0.0641637625754743,0.524970734718835,0.0987744106217995,0.268264907306191,0.0438261847777002
"210",0.0611743155301421,0.510224237880995,0.0909075248750833,0.290380005468825,0.0473139162449546
"211",0.0662357932153123,0.507848756913088,0.110012107813905,0.275473442207379,0.0404298998503159
"212",0.0664918990850277,0.517280065534648,0.12887037180479,0.246625544626215,0.0407321189493186
"213",0.0552628636252722,0.494481384372427,0.149119223987808,0.254532204943197,0.0466043230712951
"214",0.0701414045318935,0.514398342989826,0.0851995707388781,0.289669011392313,0.0405916703470891
"215",0.0700527328555505,0.503681746432558,0.114136540736428,0.272211510424462,0.039917469551001
"216",0.0672811992998111,0.501762181952568,0.0759988697464147,0.314413596477518,0.0405441525236877
"217",0.06219209142119,0.50593253433892,0.118217848946292,0.269005642751056,0.0446518825425416
"218",0.064412649560464,0.526935178920407,0.12622157983513,0.242091130881389,0.0403394608026103
"219",0.0634473204786159,0.519462459309748,0.112636635337142,0.26250485941022,0.0419487254642749
"220",0.0682142856144175,0.510388765940332,0.105477793942974,0.276265731288666,0.0396534232136104
"221",0.0602036500820715,0.477359722962928,0.138434402741892,0.282080358476511,0.0419218657365983
"222",0.0695997309143744,0.522004092459832,0.0949703629848786,0.273966280352005,0.0394595332889103
"223",0.0653099909029562,0.502833674227777,0.118573671611764,0.268174085169324,0.0451085780881786
"224",0.0678559353291311,0.505644617962648,0.125340812759624,0.261832075526382,0.039326558422214
"225",0.0722982947516237,0.495626948190251,0.103370239124779,0.292599351736512,0.0361051661968343
"226",0.0590228642394077,0.508380684724216,0.135687863343667,0.252015012615504,0.0448935750772055
"227",0.0740288845275728,0.479471242640144,0.123109220432375,0.285828232323961,0.0375624200759467
"228",0.0669625875105143,0.519887046451968,0.134479582367838,0.235550306372657,0.0431204772970219
"229",0.0596570888340106,0.510227519832026,0.112712451428119,0.27422427211022,0.0431786677956235
"230",0.0729702349798754,0.512670222708601,0.0878816280449824,0.285725292317575,0.0407526219489665
"231",0.0620732261288245,0.514961898386369,0.102753279304049,0.275555902166862,0.0446556940138956
"232",0.0685142809626096,0.538070595378893,0.104938637709888,0.243877198231237,0.0445992877173731
"233",0.0648848333440295,0.494237748112891,0.106793833214857,0.290349780233036,0.0437338050951874
"234",0.0750787800925021,0.503738306995391,0.131928154639557,0.250227614752539,0.0390271435200116
"235",0.0673460753384824,0.482477903822246,0.0999330161773174,0.310125092133297,0.0401179125286576
"236",0.0695204349442662,0.502004284869402,0.113530935644567,0.275862767418943,0.0390815771228218
"237",0.0699803523589569,0.512681692811985,0.101034079353746,0.277949537816591,0.0383543376587214
"238",0.0651035212996997,0.508954905681491,0.106848532758172,0.279778410313656,0.0393146299469818
"239",0.0579972744914451,0.492649403320731,0.0873374423546673,0.315278783941406,0.0467370958917508
"240",0.0654658432647003,0.507560892093432,0.109104408229106,0.277701098194355,0.0401677582184063
"241",0.0675579511935983,0.506186066705707,0.0871558854859649,0.299349543241084,0.0397505533736458
"242",0.066733914533436,0.526828727444888,0.111361109967591,0.256920643982963,0.0381556040711211
"243",0.0649688452555248,0.529353084287126,0.0756368562101354,0.288592495930848,0.0414487183163659
"244",0.069607113705487,0.521262671834986,0.106766721229806,0.264058610195647,0.0383048830340746
"245",0.0715466061158143,0.510657807900267,0.103420075570441,0.273539218358785,0.0408362920546926
"246",0.0595728143354261,0.522262392625241,0.0753914490000544,0.296309640067525,0.046463703971753
"247",0.0585403721520356,0.520736008784358,0.121247695565282,0.25476161400983,0.0447143094884947
"248",0.0612103673861697,0.520692180486512,0.112010458521979,0.261747851401652,0.0443391422036876
"249",0.0682114872293766,0.497640308638579,0.126600454205113,0.266840360343657,0.0407073895832737
"250",0.064368656725461,0.531714244110441,0.12050207401594,0.238102317182036,0.0453127079661221
"251",0.0620610221889878,0.522437213474288,0.108779917425826,0.264304223437799,0.0424176234730993
"252",0.0655395978929015,0.50310494379714,0.119915623404664,0.268776295144898,0.0426635397603969
"253",0.0585021536746118,0.507173287344185,0.133267416276867,0.254291182787235,0.0467659599171024
"254",0.0744180854623566,0.517139686520311,0.0922099814570552,0.276430788193986,0.0398014583662917
"255",0.0627870323260462,0.519304668610894,0.104711954400648,0.271132641165341,0.0420637034970705
"256",0.0689849906192247,0.503252799971392,0.0985983195048932,0.291568023985477,0.0375958659190128
"257",0.0604321778728997,0.506431710104275,0.120941217804658,0.268671133747193,0.0435237604709744
"258",0.0690288075009601,0.507986160191373,0.121286633939806,0.265820046510958,0.0358783518569028
"259",0.0651111297979011,0.504663622159531,0.136420263327877,0.249291784513068,0.0445132002016227
"260",0.0664507176287624,0.549301260596231,0.0705495194690794,0.272808470472467,0.0408900318334594
"261",0.0714778135373911,0.527601255145525,0.108803953497476,0.252698553584655,0.0394184242349528
"262",0.0654508432325489,0.51598278834375,0.135481777797509,0.241685291193076,0.0413992994331158
"263",0.0683577319614786,0.505390011032653,0.123854283085111,0.264325612721385,0.0380723611993724
"264",0.0647884376911891,0.509189663963476,0.0829318209206576,0.301856787334093,0.0412332900905847
"265",0.0688599810363278,0.502440983038918,0.109758901920708,0.276673500094212,0.0422666339098347
"266",0.0657322348886485,0.512620000954001,0.108924607908053,0.271606881183537,0.0411162750657605
"267",0.0697184035753037,0.515492317488585,0.113602064545787,0.259408356363883,0.0417788580264418
"268",0.0681711148318805,0.522332826916631,0.106975537329358,0.262769690136649,0.0397508307854813
"269",0.065591300012686,0.528818627601851,0.120944206887886,0.243414118028643,0.0412317474689341
"270",0.064273960066746,0.506077225476738,0.117354315703594,0.269162585825143,0.0431319129277781
"271",0.0688394769808166,0.527817447899532,0.0726648560501266,0.288193046224792,0.0424851728447322
"272",0.0639300298867478,0.514718333154175,0.134604599130446,0.247322891842969,0.0394241459856621
"273",0.0609827080173039,0.519610361141109,0.119112198336132,0.256590863405561,0.043703869099894
"274",0.0698848395680124,0.504591094541147,0.0906247979194049,0.294370721523987,0.0405285464474488
"275",0.0646559536995561,0.509648371828868,0.144375973422653,0.236630296887162,0.0446894041617603
"276",0.0607713517692589,0.50487925991828,0.0781743419170701,0.310428587815966,0.0457464585794256
"277",0.0604737570540211,0.510059134561873,0.112704745433756,0.272256853325846,0.0445055096245046
"278",0.0681461800978386,0.495575220516261,0.0854237400772334,0.308027713925399,0.0428271453832673
"279",0.0608948698435469,0.515119811322376,0.0939240006166466,0.285316731581808,0.0447445866356226
"280",0.0694460082833734,0.511580578040583,0.141326770513605,0.233695705416176,0.0439509377462625
"281",0.0652310910322624,0.525922219500354,0.0921199676620049,0.27268810101007,0.0440386207953084
"282",0.071319858464728,0.525795269976786,0.116521796320113,0.247684767393726,0.0386783078446475
"283",0.0655698475085417,0.507676978703813,0.112437813781369,0.273682532873205,0.0406328271330724
"284",0.0666173992641049,0.513716983306305,0.14282003071704,0.234603351649012,0.0422422350635379
"285",0.060952924929901,0.508549941740249,0.104489871796534,0.27766418952527,0.0483430720080464
"286",0.0696577455762436,0.51318457044953,0.0961068811698502,0.28426023221333,0.0367905705910462
"287",0.0659417785245015,0.510421457846408,0.107322252874826,0.271147533776394,0.0451669769778693
"288",0.0584407200506383,0.519172959750265,0.133027965413001,0.246257415699151,0.0431009390869442
"289",0.0687882574506333,0.505055485634334,0.0904141456765279,0.294826147496348,0.0409159637421565
"290",0.0639391988553173,0.521358707340079,0.120610978242893,0.252126112968947,0.0419650025927632
"291",0.0700276866503397,0.516308295028474,0.119609320185931,0.24950356609529,0.0445511320399647
"292",0.0667277338092721,0.521026307347901,0.123348471090054,0.247226430262751,0.0416710574900218
"293",0.0634750589368037,0.502212961617233,0.124029255201919,0.270495443815784,0.0397872804282596
"294",0.0559676727939743,0.504919842624625,0.112299368029636,0.281850738324826,0.0449623782269381
"295",0.0660461180873438,0.505423005652614,0.109770594395004,0.275174757133547,0.0435855247314914
"296",0.0638187322221814,0.511152178852691,0.113360966840021,0.271685450045159,0.0399826720399473
"297",0.0588529885709759,0.488939568553686,0.101471176894438,0.305737008379612,0.0449992576012886
"298",0.0658556642862413,0.487570615032565,0.14638524099514,0.259181967529444,0.0410065121566099
"299",0.0626812195282732,0.529350765116012,0.06902803342629,0.294330031553183,0.044609950376242
"300",0.0631719525663424,0.521013654146825,0.14067914781448,0.235140585330417,0.0399946601419365
"301",0.0657844659267575,0.507867776932511,0.130439997425637,0.254118296926054,0.0417894627890408
"302",0.0697676796331169,0.538102684297631,0.128399185930562,0.222010227886909,0.0417202222517811
"303",0.0722695066637273,0.511224837244965,0.137510588163312,0.242071227837231,0.0369238400907649
"304",0.0583275531328726,0.507341015788861,0.120837186815974,0.26778748896049,0.045706755301803
"305",0.0714627784721247,0.526190336683095,0.136720972208627,0.226606684918372,0.0390192277177815
"306",0.0675972594321324,0.527602457067865,0.0994751462482587,0.264650284965173,0.0406748522865709
"307",0.0669679396344864,0.502194729574034,0.109036259554975,0.28361524369879,0.0381858275377139
"308",0.0681183645800373,0.493572117694855,0.0805128014116365,0.319461619116051,0.0383350971974203
"309",0.0707401169941943,0.546828065211255,0.106384150804689,0.232903319574827,0.0431443474150351
