"","AntMoose","Bilberry","CrowLingon"
"1",0.109983310057543,0.547587527020281,0.342429162922176
"2",0.112977901022468,0.562441987712563,0.324580111264969
"3",0.107477884441667,0.546943227038445,0.345578888519888
"4",0.113175746345201,0.543669857387721,0.343154396267077
"5",0.111817923150254,0.568466279297077,0.319715797552669
"6",0.107381678964956,0.568373449946161,0.324244871088883
"7",0.117797101991984,0.563708935347656,0.31849396266036
"8",0.11347638845095,0.530973609762515,0.355550001786535
"9",0.108431952933631,0.531058525108477,0.360509521957892
"10",0.110025356398559,0.54005723491069,0.349917408690751
"11",0.104862647604301,0.575548906687143,0.319588445708556
"12",0.10821923267542,0.567557250585977,0.324223516738603
"13",0.108017711316155,0.561376929954956,0.330605358728888
"14",0.113429136583465,0.576086611178232,0.310484252238304
"15",0.115254524974892,0.553223790345811,0.331521684679297
"16",0.119370368608026,0.577474857159542,0.303154774232432
"17",0.107909767156131,0.562773809710327,0.329316423133542
"18",0.113541463027994,0.538124378994375,0.348334157977631
"19",0.111977959718163,0.530669843964298,0.357352196317539
"20",0.107421684632882,0.542225859101123,0.350352456265995
"21",0.107361734969322,0.5398410574411,0.352797207589578
"22",0.118114487146685,0.56853921553715,0.313346297316165
"23",0.109966228958377,0.543371908496757,0.346661862544867
"24",0.107337630296584,0.566188951977609,0.326473417725807
"25",0.108883354562075,0.556958580746659,0.334158064691266
"26",0.10911591207376,0.553356729873121,0.337527358053119
"27",0.112391298613818,0.536719400181433,0.350889301204749
"28",0.105821237653122,0.556790019291323,0.337388743055555
"29",0.116526522403508,0.514070165504251,0.369403312092241
"30",0.120047325734441,0.546971349385725,0.332981324879835
"31",0.116022152908135,0.523057713247281,0.360920133844585
"32",0.10918996344834,0.548075683855806,0.342734352695854
"33",0.109946349230778,0.522070252644011,0.367983398125211
"34",0.110950196538641,0.560035543875764,0.329014259585596
"35",0.113081802747974,0.551771459442968,0.335146737809058
"36",0.115094368373686,0.55010377889661,0.334801852729704
"37",0.11226980017144,0.567735352787256,0.319994847041304
"38",0.105684075958535,0.563025230968246,0.331290693073219
"39",0.114179889844069,0.559839147630124,0.325980962525807
"40",0.112263671858671,0.542523394695905,0.345212933445425
"41",0.106475219483318,0.562260954014265,0.331263826502417
"42",0.112447719285162,0.552334412947525,0.335217867767314
"43",0.109596129613788,0.537271803919187,0.353132066467025
"44",0.110406535073711,0.552471823712131,0.337121641214158
"45",0.106011552046544,0.547327458339511,0.346660989613945
"46",0.110282034281005,0.577944732111668,0.311773233607326
"47",0.107396930983264,0.554466761852349,0.338136307164387
"48",0.113192814291172,0.566103840609147,0.320703345099681
"49",0.119659613832196,0.539625641142917,0.340714745024887
"50",0.114706366373368,0.579288806226166,0.306004827400466
"51",0.107545438329524,0.53690377508848,0.355550786581996
"52",0.10618690187098,0.549457236632412,0.344355861496609
"53",0.114341088289426,0.54367114803167,0.341987763678904
"54",0.110982120502348,0.548422967500934,0.340594911996718
"55",0.111814984415472,0.536113478311971,0.352071537272556
"56",0.114671028939196,0.545726807764196,0.339602163296608
"57",0.111699462471813,0.548778113968855,0.339522423559333
"58",0.113093261882448,0.563279909517838,0.323626828599714
"59",0.10800045275924,0.536329424632146,0.355670122608614
"60",0.112529232688875,0.548090170812505,0.33938059649862
"61",0.116267123120653,0.543455095431508,0.340277781447839
"62",0.108848731945509,0.570590560312213,0.320560707742278
"63",0.107373137894902,0.564537716950353,0.328089145154745
"64",0.110091491873721,0.560849869212521,0.329058638913759
"65",0.11118026171246,0.56335139296267,0.325468345324871
"66",0.114888376299623,0.575339673859365,0.309771949841013
"67",0.10839979924807,0.547527483851802,0.344072716900129
"68",0.111261207924254,0.542063954995818,0.346674837079929
"69",0.109069049537329,0.546824410574598,0.344106539888073
"70",0.112655990005511,0.538903680475196,0.348440329519294
"71",0.106800281788388,0.571721433111272,0.32147828510034
"72",0.117594294364491,0.535666872090275,0.346738833545234
"73",0.116598042810912,0.562698856012707,0.320703101176381
"74",0.113668124927121,0.556553562696606,0.329778312376273
"75",0.110988204358387,0.55492575009504,0.334086045546574
"76",0.111559100477711,0.562093496070097,0.326347403452192
"77",0.111557982298376,0.558750105633427,0.329691912068197
"78",0.111881990524048,0.522044410300816,0.366073599175137
"79",0.107023851250104,0.558451898838387,0.334524249911508
"80",0.108741314784447,0.553754248331977,0.337504436883575
"81",0.114514987819645,0.591973408272651,0.293511603907704
"82",0.112458754355063,0.564975888958678,0.322565356686259
"83",0.113415440782831,0.580036050057302,0.306548509159867
"84",0.116567587728711,0.57210989314232,0.311322519128969
"85",0.112094541678627,0.566067851838037,0.321837606483336
"86",0.11344774448513,0.561105845486859,0.325446410028011
"87",0.11548889976803,0.588239721382167,0.296271378849804
"88",0.106641693708158,0.562738285664757,0.330620020627086
"89",0.108624072258876,0.537059083982152,0.354316843758971
"90",0.110233925266591,0.526984712572256,0.362781362161153
"91",0.102817201168741,0.540084029339841,0.357098769491418
"92",0.111445575502894,0.584101864628684,0.304452559868422
"93",0.119763234588531,0.559325035213192,0.320911730198277
"94",0.109364035571997,0.556877932056039,0.333758032371964
"95",0.103832766905082,0.55120895876308,0.344958274331838
"96",0.109161044530458,0.562609699968881,0.328229255500661
"97",0.110011838825529,0.54613134221866,0.34385681895581
"98",0.106058216595712,0.555191287117918,0.33875049628637
"99",0.11092384743901,0.561115259093135,0.327960893467855
"100",0.113287950153446,0.573320732489419,0.313391317357135
"101",0.109485263891179,0.557060827682723,0.333453908426098
"102",0.114894209771842,0.544737506206855,0.340368284021303
"103",0.110570325431206,0.566813323831447,0.322616350737347
"104",0.113458719822204,0.55889375274396,0.327647527433836
"105",0.113463964867166,0.535530928245569,0.351005106887264
"106",0.111560401473694,0.545872680149379,0.342566918376927
"107",0.109880172709293,0.558037783167159,0.332082044123548
"108",0.106016224577993,0.545840572391802,0.348143203030205
"109",0.117073049739463,0.575487542468388,0.307439407792149
"110",0.109874279135968,0.559943990872293,0.330181729991739
"111",0.110200769129441,0.557957486535249,0.33184174433531
"112",0.117420025207819,0.569694658969507,0.312885315822673
"113",0.112332738328153,0.558746285615364,0.328920976056483
"114",0.113050229193614,0.535591243353092,0.351358527453294
"115",0.10625865181057,0.553478076222694,0.340263271966736
"116",0.10970237174957,0.568527671452499,0.321769956797931
"117",0.112088073131554,0.562625879518306,0.32528604735014
"118",0.10716171214236,0.561953869111757,0.330884418745883
"119",0.109928734566161,0.548039910960661,0.342031354473179
"120",0.109839472494256,0.5627493173555,0.327411210150243
"121",0.108041136932664,0.543820520549921,0.348138342517415
"122",0.10407528325958,0.560686452958122,0.335238263782298
"123",0.110279418822856,0.532929543461066,0.356791037716078
"124",0.109856942350795,0.548591839221597,0.341551218427608
"125",0.109119046421973,0.549817034654372,0.341063918923655
"126",0.11756220736012,0.5552974141137,0.327140378526181
"127",0.111496390935687,0.559740313626164,0.32876329543815
"128",0.108837606760538,0.553210310482985,0.337952082756477
"129",0.107775071112841,0.566180443834866,0.326044485052293
"130",0.11219330609229,0.529101222472062,0.358705471435648
"131",0.115162868368583,0.53856993899108,0.346267192640337
"132",0.104705431912135,0.555589612829125,0.33970495525874
"133",0.1076986614052,0.555621459749047,0.336679878845753
"134",0.116337580134008,0.566006237672683,0.317656182193309
"135",0.118092056885126,0.562923413807067,0.318984529307807
"136",0.113354731203972,0.561928310787552,0.324716958008476
"137",0.113229997949064,0.53009457658301,0.356675425467926
"138",0.115566777412015,0.532080316072317,0.352352906515668
"139",0.113816004513064,0.557853378087576,0.32833061739936
"140",0.109115811316974,0.556785714399251,0.334098474283776
"141",0.109344266739338,0.545131416856168,0.345524316404494
"142",0.11265918510138,0.569118462383375,0.318222352515245
"143",0.10903334863184,0.575006197300739,0.315960454067421
"144",0.112857252566436,0.531410644462431,0.355732102971133
"145",0.110637820158591,0.54524048586055,0.344121693980859
"146",0.107020909391656,0.549576683589403,0.343402407018941
"147",0.115374828419493,0.571882144676489,0.312743026904019
"148",0.11287808781549,0.578769993109241,0.308351919075269
"149",0.116657548681179,0.543588937406477,0.339753513912344
"150",0.111240480525311,0.544747813862537,0.344011705612151
"151",0.107629365033373,0.564518756378584,0.327851878588043
"152",0.106232913163397,0.581777360167798,0.311989726668805
"153",0.10955779272899,0.544578660293148,0.345863546977862
"154",0.113658578245734,0.548382462892427,0.337958958861839
"155",0.120196291130999,0.540533449432472,0.339270259436529
"156",0.106752744152081,0.542200480939144,0.351046774908775
"157",0.108209388810299,0.565017615048649,0.326772996141053
"158",0.123953812118087,0.567215140211649,0.308831047670264
"159",0.111213120247699,0.571491052129915,0.317295827622386
"160",0.111975205689924,0.557569606564243,0.330455187745833
"161",0.112331364843081,0.574183292647618,0.313485342509301
"162",0.113383628115296,0.563895786817048,0.322720585067657
"163",0.109903582626585,0.527590657090901,0.362505760282514
"164",0.110962424394841,0.526384613184512,0.362652962420648
"165",0.106631457975881,0.562356793342583,0.331011748681535
"166",0.112991599676792,0.544435962891051,0.342572437432157
"167",0.108211053536059,0.540971509679196,0.350817436784745
"168",0.113215649632302,0.574780326345074,0.312004024022624
"169",0.114120322614417,0.549518859239772,0.336360818145811
"170",0.106242685114706,0.567271435090296,0.326485879794998
"171",0.105847999876212,0.561519723004127,0.332632277119662
"172",0.109334275870028,0.536597879481003,0.354067844648969
"173",0.105851033241925,0.520645690219196,0.373503276538879
"174",0.104727046850825,0.546496413716603,0.348776539432572
"175",0.105094104134535,0.554894749042049,0.340011146823416
"176",0.11114765108307,0.54457243901947,0.34427990989746
"177",0.107950111233901,0.530941209338261,0.361108679427838
"178",0.111842062467809,0.571336636453773,0.316821301078418
"179",0.116143080695337,0.562117664776716,0.321739254527948
"180",0.110352484006102,0.550733704737245,0.338913811256654
"181",0.111199455818339,0.556449958592789,0.332350585588872
"182",0.106880958894599,0.556463027332628,0.336656013772773
"183",0.1117590649071,0.538296021683528,0.349944913409372
"184",0.107354491216399,0.573307832240608,0.319337676542993
"185",0.11553781696392,0.538666197061705,0.345795985974374
"186",0.115585389637053,0.549339457844583,0.335075152518364
"187",0.11370732956048,0.548246649980955,0.338046020458565
"188",0.110771181690596,0.558626679053549,0.330602139255855
"189",0.10917920708113,0.549794683991124,0.341026108927747
"190",0.114579479863942,0.579718967011183,0.305701553124875
"191",0.108213525072495,0.541651901698007,0.350134573229497
"192",0.111686994995066,0.527233063991255,0.361079941013679
"193",0.10982046870405,0.545556928983017,0.344622602312933
"194",0.115887146049889,0.571323493894824,0.312789360055287
"195",0.113606513458766,0.562912636059753,0.323480850481481
"196",0.116298112784913,0.570142435682067,0.31355945153302
"197",0.106566455014671,0.536037256002419,0.35739628898291
"198",0.108230731068462,0.577039209440435,0.314730059491103
"199",0.113297977279448,0.543980858402851,0.342721164317701
"200",0.107485732856061,0.559827430076573,0.332686837067366
"201",0.102659498172964,0.567206544617926,0.33013395720911
"202",0.109804749307471,0.547501345021639,0.34269390567089
"203",0.104736119729777,0.562380355289589,0.332883524980634
"204",0.117279121563321,0.536669412355775,0.346051466080905
"205",0.118454287805555,0.595449418062157,0.286096294132288
"206",0.109925620575909,0.550891794184991,0.3391825852391
"207",0.110640000719288,0.533178000067102,0.35618199921361
"208",0.108594692073714,0.556139573026738,0.335265734899548
"209",0.114133095416386,0.550240505689403,0.335626398894211
"210",0.112141567400278,0.561385966046345,0.326472466553377
"211",0.113385430970476,0.552987425257592,0.333627143771931
"212",0.113350077555342,0.535669719397221,0.350980203047437
"213",0.111003380351204,0.546260240134002,0.342736379514794
"214",0.114076120180209,0.558516679606718,0.327407200213073
"215",0.115732387667772,0.554294583516051,0.329973028816178
"216",0.117243112914633,0.556098613721341,0.326658273364026
"217",0.114560027938694,0.557020905933967,0.328419066127339
"218",0.112600639578195,0.551063485353842,0.336335875067963
"219",0.1113363501461,0.5695155021146,0.319148147739301
"220",0.109957729490607,0.548024337499733,0.342017933009659
"221",0.116328743456294,0.540080586276453,0.343590670267253
"222",0.111973498048814,0.546722659019019,0.341303842932168
"223",0.114382542089161,0.534542402529314,0.351075055381525
"224",0.111208915808947,0.575070873946127,0.313720210244927
"225",0.10562879873418,0.553525316413769,0.340845884852052
"226",0.116280441787553,0.541921289090653,0.341798269121793
"227",0.10410628096848,0.521804127739271,0.374089591292249
"228",0.116479814947844,0.560751978693039,0.322768206359118
"229",0.108139641354232,0.549242415967277,0.342617942678491
"230",0.114203126673769,0.566935037090645,0.318861836235587
"231",0.112066747227476,0.544030696199694,0.34390255657283
"232",0.106031811505454,0.562495511228299,0.331472677266248
"233",0.111856027885258,0.577567710265997,0.310576261848745
"234",0.105117153107188,0.549097634837284,0.345785212055528
"235",0.113168622444453,0.546426827240226,0.340404550315321
"236",0.116539169144088,0.549873496717731,0.33358733413818
"237",0.113611557900292,0.55307951646556,0.333308925634147
"238",0.113812469031438,0.550568343108405,0.335619187860157
"239",0.107887094785584,0.542457977789992,0.349654927424423
"240",0.108536004667333,0.557234377193063,0.334229618139605
"241",0.111366994822175,0.549625560649554,0.339007444528271
"242",0.111449560499934,0.560865354417089,0.327685085082977
"243",0.10983460099624,0.535264997550517,0.354900401453243
"244",0.12080128348427,0.529721664969458,0.349477051546272
"245",0.109463778679602,0.544255529514322,0.346280691806077
"246",0.112868532699572,0.56326671087062,0.323864756429808
"247",0.109946967370248,0.563037681169872,0.32701535145988
"248",0.10893769536463,0.567404989192681,0.323657315442689
"249",0.114526947132333,0.539446758834981,0.346026294032686
"250",0.111656179805182,0.565936847525231,0.322406972669588
"251",0.11060888917522,0.578002317436992,0.311388793387788
"252",0.108351466249076,0.553177412177974,0.33847112157295
"253",0.104111186393172,0.566797581374398,0.32909123223243
"254",0.113367991497387,0.546174467188601,0.340457541314012
"255",0.112016768830434,0.540399824963244,0.347583406206322
"256",0.116210692872904,0.547338860800501,0.336450446326595
"257",0.112960774655429,0.577603373537759,0.309435851806812
"258",0.112785790521943,0.566345724060785,0.320868485417272
"259",0.114800861733264,0.576682135380766,0.30851700288597
"260",0.114347487147932,0.540603953179249,0.345048559672819
"261",0.115797518708176,0.566516475636218,0.317686005655606
"262",0.107885274729215,0.564551629667041,0.327563095603744
"263",0.111212114583619,0.582388613593907,0.306399271822475
"264",0.112913098073751,0.567588659766143,0.319498242160106
"265",0.111074183492032,0.570671107024622,0.318254709483347
"266",0.107598948167018,0.555531566779508,0.336869485053475
"267",0.116255159030154,0.57834389708999,0.305400943879857
"268",0.110286338185222,0.532411168405265,0.357302493409513
"269",0.118513590002715,0.56540996032471,0.316076449672575
"270",0.109018556655113,0.546700219031944,0.344281224312943
"271",0.114594491134698,0.552671606184655,0.332733902680647
"272",0.111518496956996,0.543590704250288,0.344890798792716
"273",0.11011162941603,0.531500042771071,0.358388327812899
"274",0.114948687163845,0.562182508965565,0.322868803870589
"275",0.114040950937652,0.577735857469087,0.30822319159326
"276",0.110424503384275,0.531079134265688,0.358496362350038
"277",0.117146898930478,0.562748873013503,0.320104228056019
"278",0.110061018717169,0.533461408793728,0.356477572489102
"279",0.111658766996931,0.560315513658376,0.328025719344693
"280",0.111069951113555,0.556755415025478,0.332174633860967
"281",0.112015531026131,0.57723617712628,0.31074829184759
"282",0.113684536083246,0.543930599653219,0.342384864263535
"283",0.112504020732987,0.557524235830024,0.329971743436989
"284",0.108651735049882,0.552991641620263,0.338356623329855
"285",0.108679574666316,0.559142013946933,0.332178411386752
"286",0.113136715408136,0.572411148205914,0.31445213638595
"287",0.112691459833473,0.554164560561557,0.333143979604969
"288",0.108362554623494,0.55924495317342,0.332392492203087
"289",0.105457670210354,0.560599047785131,0.333943282004515
"290",0.107872773775234,0.554476936445003,0.337650289779764
"291",0.112843239735273,0.552659823735915,0.334496936528812
"292",0.116898453623556,0.563764384888384,0.31933716148806
"293",0.112208813810353,0.553074027290229,0.334717158899418
"294",0.118658573145201,0.593597407202112,0.287744019652687
"295",0.10850938777746,0.538940459204746,0.352550153017794
"296",0.113330913339717,0.547261016973814,0.339408069686469
"297",0.117297436245065,0.534897256242344,0.347805307512591
"298",0.113936120009218,0.520690782772951,0.365373097217831
"299",0.115782869166704,0.54530506628993,0.338912064543366
"300",0.114736922613683,0.554192838116389,0.331070239269928
"301",0.102608655925778,0.552241164995747,0.345150179078475
"302",0.115002786242585,0.596554761042444,0.288442452714971
"303",0.117146139964939,0.588660573920202,0.294193286114859
"304",0.109270563161989,0.51360552602793,0.377123910810081
"305",0.116031302069549,0.537715274459511,0.346253423470939
"306",0.111824488468456,0.547444345114127,0.340731166417417
"307",0.110249399876769,0.532915540286564,0.356835059836667
"308",0.113701858536515,0.57021523323403,0.316082908229455
"309",0.112563551092752,0.52529181390724,0.362144635000008
"310",0.120799619480443,0.553667177162478,0.325533203357079
"311",0.10486560127057,0.572043764737223,0.323090633992206
"312",0.111756440727713,0.563436503740401,0.324807055531886
"313",0.107993488341996,0.562951935225448,0.329054576432556
"314",0.11659570235878,0.550583543460382,0.332820754180838
"315",0.111930714641316,0.585280458127003,0.302788827231681
"316",0.107987157104037,0.561784463188024,0.330228379707938
"317",0.109069622237101,0.554537825618729,0.33639255214417
"318",0.106533889537832,0.569029689417819,0.324436421044349
"319",0.113557397169986,0.543688105219576,0.342754497610438
"320",0.119325632181379,0.552701997169107,0.327972370649514
"321",0.11014710446817,0.558325508949264,0.331527386582567
"322",0.111882683795422,0.543744228387154,0.344373087817424
"323",0.121378222275504,0.576599420213509,0.302022357510987
"324",0.106300979117823,0.538637577022568,0.355061443859609
"325",0.110294661889328,0.558710800611372,0.330994537499299
"326",0.111219961157284,0.565788046046988,0.322991992795728
"327",0.111533404444701,0.566349230801451,0.322117364753848
"328",0.109357560974218,0.559621232252038,0.331021206773745
"329",0.109366935721296,0.566974200915766,0.323658863362938
"330",0.105788086076658,0.54033416784771,0.353877746075632
"331",0.115851250365125,0.570097336179783,0.314051413455092
"332",0.114078658716501,0.575579597926754,0.310341743356745
"333",0.105111926805631,0.538022279486547,0.356865793707822
"334",0.114589130600835,0.524912153368808,0.360498716030357
"335",0.117594768448514,0.553573616681433,0.328831614870052
"336",0.107817415466581,0.556673194448582,0.335509390084837
"337",0.114047372729628,0.542923864853106,0.343028762417266
"338",0.10683798063884,0.566156007462912,0.327006011898248
"339",0.115957556477029,0.562989356678762,0.321053086844209
"340",0.108007171455564,0.542098616526809,0.349894212017627
"341",0.110747890201004,0.555743855697736,0.33350825410126
"342",0.110276705518756,0.53121823699537,0.358505057485874
"343",0.113890786913049,0.553685388912056,0.332423824174894
"344",0.111330667911655,0.549397966047325,0.33927136604102
"345",0.112881816345574,0.563760790844961,0.323357392809465
"346",0.114980284783218,0.571456416543083,0.313563298673699
"347",0.107637958000638,0.559540251754118,0.332821790245244
"348",0.116475832309416,0.551865470596616,0.331658697093968
"349",0.110191793345599,0.55109607240694,0.338712134247461
"350",0.112921360619047,0.568113589172379,0.318965050208574
"351",0.116406306436735,0.531181278228089,0.352412415335175
"352",0.118605218819106,0.561223726476112,0.320171054704782
"353",0.111773422512056,0.531714132271811,0.356512445216133
"354",0.113129060330233,0.585612057750786,0.301258881918982
"355",0.11224357805164,0.546042545767291,0.341713876181069
"356",0.116357786345218,0.566302430368686,0.317339783286096
"357",0.117604350078525,0.565398337983805,0.31699731193767
"358",0.103457666197026,0.54667640883512,0.349865924967854
"359",0.11089620286756,0.552717667701577,0.336386129430863
"360",0.113782247452494,0.575553424039952,0.310664328507554
"361",0.109738509665019,0.54167082709587,0.348590663239112
"362",0.106773271778561,0.548747775048394,0.344478953173045
"363",0.108259232340041,0.580491038386495,0.311249729273464
"364",0.117582309754415,0.557909099712985,0.3245085905326
"365",0.110534572211239,0.562046476047863,0.327418951740898
"366",0.113069677263964,0.557451402434275,0.329478920301761
"367",0.106943631970687,0.546927169528223,0.34612919850109
"368",0.116756972225017,0.558064270560532,0.325178757214451
"369",0.110958455284418,0.544066111237089,0.344975433478492
"370",0.111350296873594,0.54661686127417,0.342032841852236
"371",0.113245136686133,0.56327139623901,0.323483467074857
"372",0.114396884070683,0.537090800590211,0.348512315339107
"373",0.111615595828352,0.542356166946589,0.346028237225059
"374",0.116757501451889,0.571211921000372,0.312030577547739
"375",0.115205194075808,0.552010120293887,0.332784685630305
"376",0.113131068551273,0.5490827249862,0.337786206462527
"377",0.11431271202232,0.565915795935409,0.319771492042272
"378",0.112029789888377,0.57406885827918,0.313901351832442
"379",0.116275066971622,0.575596312682712,0.308128620345665
"380",0.116670443202345,0.585676771185483,0.297652785612173
"381",0.110929522882281,0.563259169263056,0.325811307854663
"382",0.116057766376872,0.55178245636751,0.332159777255617
"383",0.111070225156841,0.558610421059586,0.330319353783573
"384",0.112592443428407,0.530798127130243,0.35660942944135
"385",0.110560015313651,0.559257768134915,0.330182216551435
"386",0.117222864043201,0.549616096921223,0.333161039035576
"387",0.112414605420129,0.531792355323015,0.355793039256856
"388",0.102593770223852,0.566915014039811,0.330491215736337
"389",0.111639165123294,0.558017163437671,0.330343671439035
"390",0.110855432609669,0.527739886560428,0.361404680829903
"391",0.114180641178283,0.578820949645811,0.306998409175906
"392",0.113601575329967,0.545129381627743,0.34126904304229
"393",0.10777269565631,0.560605193161339,0.331622111182352
"394",0.108316636854989,0.550618035594104,0.341065327550908
"395",0.112405202926947,0.549195862447668,0.338398934625384
"396",0.110729688084584,0.555953972662258,0.333316339253158
"397",0.116294767728152,0.570864625515277,0.312840606756572
"398",0.110220108363181,0.544554265880121,0.345225625756697
"399",0.116885895638079,0.558922397755624,0.324191706606297
"400",0.109685775027774,0.545789634405312,0.344524590566914
"401",0.113228468211467,0.55780176569235,0.328969766096183
"402",0.104632559018622,0.538365542191406,0.357001898789972
"403",0.110635678577643,0.548150176942705,0.341214144479652
"404",0.112891910654922,0.55206564896298,0.335042440382098
"405",0.108714011394401,0.553448275931156,0.337837712674443
"406",0.115641609511198,0.554651744618933,0.329706645869869
"407",0.10600192565077,0.545238412600364,0.348759661748866
"408",0.110625664053485,0.584320049210551,0.305054286735964
"409",0.112529443555328,0.55928905484228,0.328181501602392
"410",0.11115062879563,0.571306040388602,0.317543330815768
"411",0.117326996035939,0.566714371831272,0.315958632132789
"412",0.115561196672543,0.570086359578806,0.314352443748652
"413",0.114775636121102,0.567691229979148,0.31753313389975
"414",0.110334552119512,0.53000160803504,0.359663839845448
"415",0.109484020733536,0.559305833797598,0.331210145468867
"416",0.109946379987946,0.546111245174651,0.343942374837403
"417",0.114501708358942,0.539585721089196,0.345912570551862
"418",0.106539289496024,0.545412346959285,0.348048363544691
"419",0.115233714810305,0.569336130451797,0.315430154737898
"420",0.109927672779266,0.547345041203709,0.342727286017024
"421",0.112910422435691,0.541131635976526,0.345957941587783
"422",0.108540052906356,0.539829186073329,0.351630761020315
"423",0.112239002244458,0.545543002956237,0.342217994799305
"424",0.110652981868331,0.559476254116656,0.329870764015013
"425",0.117504882298841,0.549320155165018,0.333174962536141
"426",0.112677770501827,0.552425203662712,0.334897025835461
"427",0.10736343633904,0.553023115457203,0.339613448203757
"428",0.113576643396844,0.56434381898064,0.322079537622516
"429",0.11328119984264,0.572212306655078,0.314506493502282
"430",0.115237190715182,0.552393819183003,0.332368990101815
"431",0.11504249400716,0.557912832373897,0.327044673618942
"432",0.10820678350125,0.554728028061236,0.337065188437514
"433",0.113853839893775,0.545152086862271,0.340994073243954
"434",0.10785828695671,0.519321736000413,0.372819977042877
"435",0.116761391971299,0.575454784331193,0.307783823697509
"436",0.110808945711345,0.545370858197416,0.343820196091239
"437",0.114184024779488,0.55349403811418,0.332321937106332
"438",0.111424324538032,0.531663688465521,0.356911986996447
"439",0.111355268804697,0.559458548212476,0.329186182982827
"440",0.115788782080127,0.556604842246028,0.327606375673845
"441",0.113355204741675,0.562032037013916,0.324612758244409
"442",0.109539852413567,0.580252983318118,0.310207164268315
"443",0.119282915884378,0.547411541240953,0.333305542874669
"444",0.111429623674356,0.542644332862444,0.345926043463199
"445",0.105191721107493,0.582154434515122,0.312653844377385
"446",0.109105027484282,0.560368703744075,0.330526268771643
"447",0.10402876226836,0.559268516141557,0.336702721590083
"448",0.112988660192279,0.559559731308153,0.327451608499568
"449",0.115571696351073,0.569180166353149,0.315248137295778
"450",0.112478915246345,0.560489333848159,0.327031750905496
"451",0.120685849107704,0.541463869895064,0.337850280997232
"452",0.111106451235157,0.561604231733059,0.327289317031784
"453",0.109836128774735,0.553792116440346,0.336371754784919
"454",0.109941765687955,0.560907382020076,0.329150852291969
"455",0.107649245106249,0.543639371363256,0.348711383530496
"456",0.106112423348619,0.561121597142095,0.332765979509287
"457",0.111666227690707,0.544435931654365,0.343897840654928
"458",0.113224612363322,0.554555035811323,0.332220351825355
"459",0.115099967810444,0.578460082410975,0.30643994977858
"460",0.110571281188559,0.545508355691582,0.343920363119859
"461",0.112764831239888,0.553569906422312,0.3336652623378
"462",0.109045885079389,0.549504273906215,0.341449841014396
"463",0.116876783505774,0.555668106799393,0.327455109694833
"464",0.108648405688017,0.551931849915186,0.339419744396797
"465",0.110917044411828,0.551311631966119,0.337771323622053
"466",0.116972591682873,0.552993022980774,0.330034385336353
"467",0.113242490506789,0.533793864439106,0.352963645054105
"468",0.105798075956881,0.577474329945485,0.316727594097634
"469",0.111590816722394,0.555079937775255,0.333329245502351
